0,1,2,3,4,5,6,class
12.78,13.57,0.8716,5.262,3.026,1.176,4.782,1
12.88,13.5,0.8879,5.139,3.119,2.352,4.607,1
14.34,14.37,0.8726,5.63,3.19,1.313,5.15,1
14.01,14.29,0.8625,5.609,3.158,2.217,5.132,1
14.37,14.39,0.8726,5.569,3.153,1.464,5.3,1
12.73,13.75,0.8458,5.412,2.882,3.533,5.067,1
13.266538247793395,13.786171624713957,0.8729910877737821,5.313200286041189,3.0951403808434126,1.879944180287676,5.06701427754168,1
14.796222458319715,14.416908466819223,0.8920863509316772,5.489895022883296,3.346293012422361,1.816001022392939,5.005266909120628,1
15.879380353056558,15.037329519450802,0.8817005614579929,5.821473970251716,3.420419328211834,2.1300283908139916,5.515677435436418,1
12.87490666884603,13.477434782608695,0.8851047719843086,5.194052917620137,3.084898275580255,2.1948852329192547,4.880372172278523,1
13.263590879372344,13.800908466819221,0.8736910877737825,5.333905549199085,3.0994877492644655,2.1904126013403076,4.902809014383785,1
16.28464351095129,15.067908466819222,0.8996537193527296,5.739537128146453,3.5551509071592022,2.8974126013403074,5.3698932249101015,1
15.178643510951291,14.703908466819222,0.8815237193527297,5.771037128146452,3.3542509071592024,4.125912601340308,5.400693224910101,1
13.675854037267081,13.887118993135012,0.8897284561948349,5.293121338672768,3.2136245913697286,2.99695996976136,4.878161645962733,1
15.662011932003923,14.842803203661328,0.8921821404053611,5.663863443935927,3.4358930124223606,4.160396811866623,5.203219540699575,1
12.98064351095129,13.534908466819221,0.8887337193527296,5.210337128146453,3.106450907159202,3.0822126013403075,4.754593224910101,1
12.314906668846028,13.231329519450801,0.8803300351422033,5.117568707093822,3.0007509071592025,2.2906599697613603,4.86121427754168,1
14.817222458319714,14.566855835240275,0.8746158246158876,5.6504897597254,3.279940380843413,2.86395996976136,5.361161645962733,1
13.051748774109186,13.548171624713959,0.8864458246158875,5.2255897597254,3.110835117685518,2.517754706603465,4.938287961752207,1
13.274643510951291,13.800908466819221,0.8742437193527297,5.340537128146453,3.095250907159202,1.6514126013403074,4.878493224910101,1
14.53685403726708,14.29090846681922,0.891607403563256,5.44995818077803,3.3120298545276228,1.9968883908139914,4.969456382804838,1
14.881696142530236,14.499434782608695,0.88855319303694,5.560631864988558,3.3390351176855178,4.291481022392938,5.168993224910102,1
15.853590879372344,14.865276887871852,0.8978926667211506,5.67101081235698,3.4959088018960447,2.8467915487087283,5.312345856489048,1
13.102590879372343,13.842908466819223,0.8562942456685191,5.305205549199084,3.1385035387381497,1.868781022392939,4.742730067015365,1
12.354327721477606,13.246803203661326,0.8812216140895717,5.124347654462242,3.0111403808434125,2.619107338182413,4.84651427754168,1
13.274643510951291,13.800908466819221,0.8742437193527297,5.340537128146453,3.095250907159202,1.6514126013403074,4.878493224910101,1
12.189643510951292,13.142908466819222,0.8829237193527296,5.088537128146453,2.9923509071592025,2.4165126013403073,4.823193224910101,1
16.28464351095129,15.067908466819222,0.8996537193527296,5.739537128146453,3.5551509071592022,2.8974126013403074,5.3698932249101015,1
12.753327721477607,13.540803203661326,0.8712521404053611,5.219179233409611,3.0301509071592023,1.8501757592350443,4.994287961752207,1
13.603275089898661,14.058803203661329,0.8605531930369402,5.4019897597254,3.1865824861065715,1.9656389171297812,4.881182698594312,1
15.580590879372345,14.864908466819223,0.8847842456685192,5.713931864988559,3.3703509071592026,1.6198757592350443,5.226614277541681,1
13.274643510951291,13.800908466819221,0.8742437193527297,5.340537128146453,3.095250907159202,1.6514126013403074,4.878493224910101,1
12.388590879372344,13.247171624713959,0.8825810877737822,5.130942391304347,3.013940380843413,2.4080757592350444,4.866445856489048,1
12.790169826740765,13.607118993135012,0.8655931930369403,5.237489759725401,3.0499351176855183,1.8347389171297812,4.922372172278523,1
15.642117195161816,14.801171624713959,0.8938621404053612,5.650231864988558,3.461719328211834,3.066296811866623,5.285893224910101,1
12.962222458319712,13.55554004576659,0.8848210877737822,5.2164529176201375,3.1057140650539394,2.955623127656097,4.748256382804838,1
16.188854037267078,15.033276887871855,0.8985042456685192,5.7278950228832946,3.5368035387381496,3.091717864498202,5.344251119646943,1
12.944169826740765,13.757434782608696,0.8573921404053612,5.2654897597254005,3.125314065053939,2.1546020750245183,4.713698488067996,1
13.88769614253024,14.010171624713958,0.8835721404053613,5.378263443935928,3.208135117685518,2.272238917129781,4.944330067015365,1
14.651801405688133,14.33069794050343,0.8936410877737823,5.467642391304348,3.3363456440013075,2.2576862855508333,5.006593224910101,1
13.252538247793398,13.800908466819221,0.873138456194835,5.327273970251715,3.1037245913697284,2.7294126013403077,4.92712480385747,1
17.63,15.98,0.8673,6.191,3.561,4.076,6.06,2
16.84,15.67,0.8623,5.998,3.484,4.675,5.877,2
17.26,15.73,0.8763,5.978,3.594,4.539,5.791,2
19.11,16.26,0.9081,6.154,3.93,2.936,6.079,2
16.82,15.51,0.8786,6.017,3.486,4.004,5.841,2
16.77,15.62,0.8638,5.927,3.438,4.92,5.795,2
17.32,15.91,0.8599,6.064,3.403,3.824,5.922,2
20.71,17.23,0.8763,6.579,3.814,4.451,6.451,2
18.94,16.49,0.875,6.445,3.639,5.064,6.362,2
17.12,15.55,0.8892,5.85,3.566,2.858,5.746,2
16.53,15.34,0.8823,5.875,3.467,5.532,5.88,2
18.72,16.19,0.8977,6.006,3.857,5.324,5.879,2
20.2,16.89,0.8894,6.285,3.864,5.173,6.187,2
19.57,16.74,0.8779,6.384,3.772,1.472,6.273,2
19.51,16.71,0.878,6.366,3.801,2.962,6.185,2
18.27,16.09,0.887,6.173,3.651,2.443,6.197,2
18.88,16.26,0.8969,6.084,3.764,1.649,6.109,2
18.98,16.66,0.859,6.549,3.67,3.691,6.498,2
21.18,17.21,0.8989,6.573,4.033,5.78,6.231,2
20.88,17.05,0.9031,6.45,4.032,5.016,6.321,2
20.1,16.99,0.8746,6.581,3.785,1.955,6.449,2
18.76,16.2,0.8984,6.172,3.796,3.12,6.053,2
18.81,16.29,0.8906,6.272,3.693,3.237,6.053,2
18.59,16.05,0.9066,6.037,3.86,6.001,5.877,2
18.36,16.52,0.8452,6.666,3.485,4.933,6.448,2
16.87,15.65,0.8648,6.139,3.463,3.696,5.967,2
19.31,16.59,0.8815,6.341,3.81,3.477,6.238,2
18.98,16.57,0.8687,6.449,3.552,2.144,6.453,2
18.17,16.26,0.8637,6.271,3.512,2.853,6.273,2
18.72,16.34,0.881,6.219,3.684,2.188,6.097,2
16.41,15.25,0.8866,5.718,3.525,4.217,5.618,2
17.99,15.86,0.8992,5.89,3.694,2.068,5.837,2
19.46,16.5,0.8985,6.113,3.892,4.308,6.009,2
19.18,16.63,0.8717,6.369,3.681,3.357,6.229,2
18.95,16.42,0.8829,6.248,3.755,3.368,6.148,2
18.83,16.29,0.8917,6.037,3.786,2.553,5.879,2
18.85,16.17,0.9056,6.152,3.806,2.843,6.2,2
17.63,15.86,0.88,6.033,3.573,3.747,5.929,2
19.94,16.92,0.8752,6.675,3.763,3.252,6.55,2
18.55,16.22,0.8865,6.153,3.674,1.738,5.894,2
18.45,16.12,0.8921,6.107,3.769,2.235,5.794,2
19.38,16.72,0.8716,6.303,3.791,3.678,5.965,2
19.13,16.31,0.9035,6.183,3.902,2.109,5.924,2
19.14,16.61,0.8722,6.259,3.737,6.682,6.053,2
20.97,17.25,0.8859,6.563,3.991,4.677,6.316,2
19.06,16.45,0.8854,6.416,3.719,2.248,6.163,2
18.96,16.2,0.9077,6.051,3.897,4.334,5.75,2
19.15,16.45,0.889,6.245,3.815,3.084,6.185,2
18.89,16.23,0.9008,6.227,3.769,3.639,5.966,2
20.03,16.9,0.8811,6.493,3.857,3.063,6.32,2
20.24,16.91,0.8897,6.315,3.962,5.901,6.188,2
18.14,16.12,0.8772,6.059,3.563,3.619,6.011,2
16.17,15.38,0.8588,5.762,3.387,4.286,5.703,2
18.43,15.97,0.9077,5.98,3.771,2.984,5.905,2
15.99,14.89,0.9064,5.363,3.582,3.336,5.144,2
18.75,16.18,0.8999,6.111,3.869,4.188,5.992,2
18.65,16.41,0.8698,6.285,3.594,4.391,6.102,2
17.98,15.85,0.8993,5.979,3.687,2.257,5.919,2
20.16,17.03,0.8735,6.513,3.773,1.91,6.185,2
17.55,15.66,0.8991,5.791,3.69,5.366,5.661,2
18.3,15.89,0.9108,5.979,3.755,2.837,5.962,2
18.94,16.32,0.8942,6.144,3.825,2.908,5.949,2
15.38,14.9,0.8706,5.884,3.268,4.462,5.795,2
16.16,15.33,0.8644,5.845,3.395,4.266,5.795,2
15.56,14.89,0.8823,5.776,3.408,4.972,5.847,2
15.38,14.66,0.899,5.477,3.465,3.6,5.439,2
17.36,15.76,0.8785,6.145,3.574,3.526,5.971,2
15.57,15.15,0.8527,5.92,3.231,2.64,5.879,2
15.6,15.11,0.858,5.832,3.286,2.725,5.752,2
16.23,15.18,0.885,5.872,3.472,3.769,5.922,2
19.747751993620412,16.696770653907496,0.8892959920255183,6.280197113237638,3.8860132057416266,5.218101180223285,6.1514763636363625,2
19.191436204146733,16.48456012759171,0.8844917814992026,6.293902376395535,3.7911816267942586,4.513459074960128,6.139981626794259,2
20.12943620414673,16.81392854864434,0.8927480972886763,6.4185760606060605,3.900455311004785,5.118664338118023,6.149228995215312,2
20.174751993620415,16.889823285486447,0.8876896762360448,6.422223429027113,3.9046184688995216,4.509074864433812,6.227113205741627,2
17.845962519936204,15.961033811802235,0.8761249393939395,6.168418165869219,3.5534026794258375,4.305374864433812,6.055023732057417,2
19.719751993620417,16.62087591706539,0.8948002025518341,6.318070797448167,3.8709816267942583,4.655595917065391,6.191118468899521,2
19.061751993620415,16.50224433811802,0.8788217814992026,6.293239218500798,3.7273711004784684,2.2617801275917064,6.177081626794258,2
16.40801515151515,15.44929696969697,0.8619149393939395,5.98877606060606,3.3665763636363635,3.0332169696969697,5.9204763636363635,2
18.25269936204147,16.183191706539073,0.8723523078149921,6.230718165869218,3.6073026794258376,2.7806643381180223,6.1140447846889945,2
19.486541467304626,16.74834960127592,0.8715602025518342,6.469307639553429,3.70195004784689,4.4074643381180225,6.320213205741626,2
16.275015151515152,15.10629696969697,0.8943249393939394,5.678676060606061,3.5303763636363636,3.70521696969697,5.612476363636364,2
18.33448883572568,16.06050749601276,0.8894986236044657,6.078781323763955,3.7241658373205744,4.10200644338118,5.935581626794258,2
19.593751993620415,16.722560127591706,0.8794259920255184,6.407855007974481,3.7660184688995217,3.0279485486443383,6.280865837320574,2
16.40469936204147,15.39808644338118,0.8670175709728868,5.932923429027113,3.403086889952153,3.2847011802232853,5.836328995215311,2
16.991225677830943,15.57050749601276,0.8772596762360447,6.027091850079745,3.49475004784689,4.520680127591707,5.919592153110048,2
19.969541467304627,16.805823285486447,0.8872696762360447,6.475939218500797,3.8483974162679426,4.486122232854865,6.260897416267943,2
17.090330940988835,15.705718022328549,0.8673233604465711,6.04256553429027,3.459860574162679,3.4065011802232856,5.965865837320575,2
19.64901515151515,16.66729696969697,0.8876049393939395,6.244276060606061,3.8096763636363633,4.80631696969697,6.136076363636364,2
18.792804625199363,16.310665390749598,0.8842265183413078,6.2359129027113225,3.7482237320574163,4.535195917065391,6.1054237320574165,2
19.54585725677831,16.64224433811802,0.8860538867623604,6.330597113237639,3.8123289952153105,3.1295959170653904,6.208655311004785,2
18.971120414673045,16.404981180223285,0.8829775709728869,6.177518165869218,3.7244974162679427,4.445559074960127,6.071971100478469,2
17.34048883572568,15.599244338118025,0.8922028341307816,5.85728658692185,3.6185763636363637,4.0529327591706545,5.777823732057416,2
16.359751993620417,15.156402232854866,0.89309441307815,5.708002376395535,3.530523732057416,3.8475748644338115,5.644971100478469,2
16.77901515151515,15.497560127591706,0.8749533604465709,6.051002376395534,3.4471868899521527,4.174880127591706,5.945123732057416,2
20.006015151515154,16.90529696969697,0.8784349393939395,6.45007606060606,3.7746763636363636,4.300916969696969,6.320876363636364,2
16.275015151515152,15.274296969696971,0.8744449393939395,5.96357606060606,3.3924763636363635,4.30861696969697,5.861676363636364,2
19.64901515151515,16.66729696969697,0.8876049393939395,6.244276060606061,3.8096763636363633,4.80631696969697,6.136076363636364,2
19.497962519936202,16.607244338118022,0.8871112551834132,6.249397113237639,3.8527079425837325,5.2629011802232855,6.122297416267942,2
19.753646730462524,16.76898118022329,0.881927570972887,6.392270797448166,3.7936868899521534,3.0943748644338123,6.159728995215311,2
16.593699362041466,15.334349601275918,0.8856559920255184,5.742523429027113,3.5217553110047843,3.340922232854864,5.59552899521531,2
18.674173046251994,16.164770653907496,0.8975007288676237,6.118497113237639,3.742071100478469,3.408969601275917,6.0506395215311,2
16.29601515151515,15.301928548644337,0.8724665183413077,5.9675550079744815,3.3883868899521525,4.107238022328548,5.870960574162679,2
16.91385725677831,15.488349601275917,0.8834196762360447,5.944233955342902,3.5408763636363636,4.687832759170654,5.935655311004784,2
19.66227830940989,16.703402232854867,0.8848307288676238,6.301749744816588,3.8434605741626804,4.580732759170655,6.136223732057417,2
19.61069936204147,16.67171802232855,0.8855123078149921,6.301749744816587,3.794792153110048,4.523222232854865,6.189571100478469,2
13.07,13.92,0.848,5.472,2.994,5.304,5.395,3
13.32,13.94,0.8613,5.541,3.073,7.035,5.44,3
13.34,13.95,0.862,5.389,3.074,5.995,5.307,3
12.22,13.32,0.8652,5.224,2.967,5.469,5.221,3
11.82,13.4,0.8274,5.314,2.777,4.471,5.178,3
11.21,13.13,0.8167,5.279,2.687,6.169,5.275,3
11.43,13.13,0.8335,5.176,2.719,2.221,5.132,3
12.49,13.46,0.8658,5.267,2.967,4.421,5.002,3
12.7,13.71,0.8491,5.386,2.911,3.26,5.316,3
10.79,12.93,0.8107,5.317,2.648,5.462,5.194,3
11.83,13.23,0.8496,5.263,2.84,5.195,5.307,3
12.01,13.52,0.8249,5.405,2.776,6.992,5.27,3
12.26,13.6,0.8333,5.408,2.833,4.756,5.36,3
11.18,13.04,0.8266,5.22,2.693,3.332,5.001,3
11.36,13.05,0.8382,5.175,2.755,4.048,5.263,3
11.19,13.05,0.8253,5.25,2.675,5.813,5.219,3
11.34,12.87,0.8596,5.053,2.849,3.347,5.003,3
12.13,13.73,0.8081,5.394,2.745,4.825,5.22,3
11.75,13.52,0.8082,5.444,2.678,4.378,5.31,3
11.49,13.22,0.8263,5.304,2.695,5.388,5.31,3
12.54,13.67,0.8425,5.451,2.879,3.082,5.491,3
12.02,13.33,0.8503,5.35,2.81,4.271,5.308,3
12.05,13.41,0.8416,5.267,2.847,4.988,5.046,3
12.55,13.57,0.8558,5.333,2.968,4.419,5.176,3
11.14,12.79,0.8558,5.011,2.794,6.388,5.049,3
12.1,13.15,0.8793,5.105,2.941,2.201,5.056,3
12.44,13.59,0.8462,5.319,2.897,4.924,5.27,3
12.15,13.45,0.8443,5.417,2.837,3.638,5.338,3
11.35,13.12,0.8291,5.176,2.668,4.337,5.132,3
11.24,13.0,0.8359,5.09,2.715,3.521,5.088,3
11.02,13.0,0.8189,5.325,2.701,6.735,5.163,3
11.55,13.1,0.8455,5.167,2.845,6.715,4.956,3
11.27,12.97,0.8419,5.088,2.763,4.309,5.0,3
11.4,13.08,0.8375,5.136,2.763,5.588,5.089,3
10.83,12.96,0.8099,5.278,2.641,5.182,5.185,3
10.8,12.57,0.859,4.981,2.821,4.773,5.063,3
11.26,13.01,0.8355,5.186,2.71,5.335,5.092,3
10.74,12.73,0.8329,5.145,2.642,4.702,4.963,3
11.48,13.05,0.8473,5.18,2.758,5.876,5.002,3
12.21,13.47,0.8453,5.357,2.893,1.661,5.178,3
11.41,12.95,0.856,5.09,2.775,4.957,4.825,3
12.46,13.41,0.8706,5.236,3.017,4.987,5.147,3
12.19,13.36,0.8579,5.24,2.909,4.857,5.158,3
11.65,13.07,0.8575,5.108,2.85,5.209,5.135,3
12.89,13.77,0.8541,5.495,3.026,6.185,5.316,3
11.56,13.31,0.8198,5.363,2.683,4.062,5.182,3
11.81,13.45,0.8198,5.413,2.716,4.898,5.352,3
10.91,12.8,0.8372,5.088,2.675,4.179,4.956,3
11.23,12.82,0.8594,5.089,2.821,7.524,4.957,3
10.59,12.41,0.8648,4.899,2.787,4.975,4.794,3
10.93,12.8,0.839,5.046,2.717,5.398,5.045,3
11.27,12.86,0.8563,5.091,2.804,3.985,5.001,3
11.87,13.02,0.8795,5.132,2.953,3.597,5.132,3
10.82,12.83,0.8256,5.18,2.63,4.853,5.089,3
12.11,13.27,0.8639,5.236,2.975,4.132,5.012,3
12.8,13.47,0.886,5.16,3.126,4.873,4.914,3
12.79,13.53,0.8786,5.224,3.054,5.483,4.958,3
13.37,13.78,0.8849,5.32,3.128,4.67,5.091,3
12.62,13.67,0.8481,5.41,2.911,3.306,5.231,3
12.76,13.38,0.8964,5.073,3.155,2.828,4.83,3
12.38,13.44,0.8609,5.219,2.989,5.472,5.045,3
12.67,13.32,0.8977,4.984,3.135,2.3,4.745,3
11.18,12.72,0.868,5.009,2.81,4.051,4.828,3
12.7,13.41,0.8874,5.183,3.091,8.456,5.0,3
12.37,13.47,0.8567,5.204,2.96,3.919,5.001,3
12.19,13.2,0.8783,5.137,2.981,3.631,4.87,3
11.23,12.88,0.8511,5.14,2.795,4.325,5.003,3
13.2,13.66,0.8883,5.236,3.232,8.315,5.056,3
11.84,13.21,0.8521,5.175,2.836,3.598,5.044,3
12.3,13.34,0.8684,5.243,2.974,5.637,5.063,3
12.121818439849623,13.439752894736841,0.8429533842105262,5.324490342105263,2.8699617424812027,2.980202078947368,5.164308129699247,3
12.00392370300752,13.277279210526316,0.854462857894737,5.215585078947369,2.9048512161654143,5.791586289473686,5.029134445488722,3
12.016081597744362,13.441963421052632,0.8350875947368421,5.345821921052632,2.81602490037594,6.416133657894737,5.214118656015037,3
11.75413422932331,13.244858157894738,0.8416933842105263,5.2208535000000005,2.837982795112782,5.8897705,5.043171287593986,3
11.89450265037594,13.290173947368421,0.8437970684210527,5.3029008684210535,2.832788058270677,5.508012605263158,5.200818656015037,3
11.978134229323311,13.526700263157895,0.8223144368421054,5.330532447368422,2.7742459530075188,4.847359973684211,5.179413392857143,3
12.473660545112782,13.567963421052632,0.8511360157894736,5.3332219210526315,2.9055512161654136,3.941228394736842,5.244623919172931,3
12.452660545112781,13.306016052631579,0.8837449631578947,5.059300868421053,3.0557196372180453,3.0777968157894735,4.85656602443609,3
12.408818439849625,13.47438447368421,0.8583386473684211,5.307211394736842,2.9390038477443614,5.209112605263158,5.234050234962405,3
12.425765808270677,13.485805526315788,0.8570491736842105,5.332042973684211,2.950645953007519,6.249275763157895,5.256634445488722,3
12.515660545112782,13.348016052631579,0.8828349631578948,5.121600868421053,3.069719637218045,3.4473968157894737,4.91606602443609,3
12.069871071428572,13.244858157894738,0.8640823315789474,5.156232447368422,2.955509110902256,4.879449447368422,4.96248707706767,3
12.198081597744359,13.471437105263158,0.8437786473684211,5.3456745526315785,2.852940689849624,3.498312605263158,5.325860761278195,3
12.265871071428572,13.304910789473684,0.8697044368421053,5.198269289473685,2.973967005639098,6.988770499999999,5.044902866541353,3
11.36250265037594,13.057331842105263,0.8361781210526317,5.222585078947368,2.7409775319548877,4.3944968157894735,5.110481813909775,3
12.017186860902257,13.336963421052632,0.848818647368421,5.265579815789474,2.8530512161654134,4.950112605263157,5.1609923402255635,3
12.26992370300752,13.27801605263158,0.8742839105263159,5.087595605263158,2.9944143740601508,3.0661547105263156,4.913597603383459,3
11.584660545112783,13.17301605263158,0.8388049631578948,5.193700868421053,2.7645196372180454,3.0224968157894736,5.12746602443609,3
12.679239492481202,13.544752894736844,0.8678807526315789,5.317306131578948,3.018951216165414,6.915823131578947,5.180960761278196,3
12.696186860902253,13.518594999999998,0.871568647368421,5.260348236842105,3.013903847744361,4.926681026315789,5.094123919172932,3
11.381660545112783,12.935016052631578,0.8544149631578948,5.078200868421053,2.817019637218045,5.939396815789474,5.069366024436091,3
11.53971317669173,13.150910789473686,0.8382228578947368,5.193995605263158,2.7579617424812035,3.216433657894737,5.124297603383458,3
11.557397387218046,12.997279210526315,0.8596612789473684,5.131621921052632,2.8605301635338347,6.388575763157894,4.995608129699248,3
11.299134229323307,12.998384473684208,0.8392102263157893,5.188211394736842,2.736593321428571,4.571781026315789,5.093718656015037,3
12.907660545112781,13.740016052631578,0.8582649631578947,5.449200868421053,3.012319637218045,6.392296815789473,5.343066024436091,3
12.533344755639098,13.42022657894737,0.8729060157894737,5.214037710526316,3.063051216165414,7.171728394736841,5.05967655075188,3
12.128818439849624,13.231963421052631,0.8695497,5.160579815789474,2.9592670056390977,6.92985997368421,5.045897603383459,3
11.584660545112783,13.17301605263158,0.8388049631578948,5.193700868421053,2.7645196372180454,3.0224968157894736,5.12746602443609,3
12.079450018796992,13.387437105263158,0.8463391736842105,5.313879815789473,2.8766301635338345,2.748096815789474,5.156387077067668,3
11.610450018796994,13.12364763157895,0.8474849631578949,5.188985078947369,2.821919637218046,6.237412605263159,5.053413392857143,3
12.549923703007519,13.504963421052631,0.8644691736842105,5.285216657894737,3.0075301635338345,4.795375763157894,5.109008129699248,3
12.921660545112783,13.747016052631578,0.8587549631578948,5.342800868421053,3.0130196372180453,5.6642968157894735,5.24996602443609,3
11.398976334586466,12.894489736842104,0.8601991736842105,5.094411394736842,2.854267005639098,5.253875763157895,4.98606602443609,3
11.362134229323308,13.01717394736842,0.8412439105263158,5.174837710526315,2.758035426691729,4.5827231315789465,5.059344971804511,3
12.728239492481203,13.55617394736842,0.8691039105263159,5.278585078947368,3.0056143740601504,4.466117868421052,5.103297603383458,3
